order_id,date,product_id,product_name,category,quantity,unit_price,revenue,region
SO002413,2025-06-21,P009,Packaging Sleeve,Packaging,17,4.45,75.65,Asia Pacific
SO002414,2025-05-30,P021,Drive Controller,Electronics,18,104.44,1879.92,North America
SO002415,2025-02-17,P007,Industrial Motor,Finished Goods,18,311.46,5606.28,EMEA
SO002416,2026-03-13,P016,Battery Pack,Electronics,8,154.4,1235.2,Asia Pacific
SO002417,2026-08-26,P020,Insulation Tape,Raw Materials,15,4.51,67.65,Europe
SO002418,2025-06-10,P015,Fastener Kit,Components,29,6.34,183.86,Latin America
SO002419,2026-06-30,P025,Bulk Resin,Raw Materials,14,28.18,394.52,North America
SO002420,2026-08-06,P013,Quality Label,Packaging,21,1.76,36.96,EMEA
SO002421,2026-11-15,P013,Quality Label,Packaging,17,1.6,27.2,North America
SO002422,2026-01-20,P010,Shipping Crate,Packaging,2,15.22,30.44,North America
SO002423,2026-12-23,P024,Industrial Sensor,Electronics,26,171.81,4467.06,EMEA
SO002424,2026-02-04,P004,Resistor Pack,Components,25,8.19,204.75,Europe
SO002425,2025-04-26,P025,Bulk Resin,Raw Materials,5,33.96,169.8,Latin America
SO002426,2025-07-13,P018,Inspection Tag,Packaging,20,1.02,20.4,Latin America
SO002427,2025-03-30,P016,Battery Pack,Electronics,11,123.14,1354.54,EMEA
SO002428,2026-08-03,P012,Power Converter,Electronics,9,69.56,626.04,Europe
SO002429,2025-05-21,P020,Insulation Tape,Raw Materials,31,4.74,146.94,Latin America
SO002430,2026-06-21,P015,Fastener Kit,Components,10,7.11,71.1,Europe
SO002431,2026-10-18,P014,Wiring Bundle,Components,5,24.67,123.35,North America
SO002432,2025-01-06,P004,Resistor Pack,Components,11,7.66,84.26,EMEA
SO002433,2025-04-10,P005,Capacitor Kit,Components,8,13.49,107.92,Europe
SO002434,2026-03-24,P018,Inspection Tag,Packaging,14,0.88,12.32,Latin America
SO002435,2026-04-25,P019,Protective Film,Packaging,14,2.47,34.58,Europe
SO002436,2025-04-26,P023,Vendor Seal,Packaging,30,0.69,20.7,North America
SO002437,2025-06-28,P025,Bulk Resin,Raw Materials,10,32.25,322.5,Europe
SO002438,2026-10-12,P013,Quality Label,Packaging,8,1.37,10.96,Asia Pacific
SO002439,2026-12-20,P015,Fastener Kit,Components,22,5.85,128.7,Asia Pacific
SO002440,2025-01-30,P003,Aluminum Sheet,Raw Materials,28,14.56,407.68,Asia Pacific
SO002441,2025-06-03,P004,Resistor Pack,Components,16,8.35,133.6,Latin America
SO002442,2025-07-01,P018,Inspection Tag,Packaging,25,1.03,25.75,Asia Pacific
SO002443,2025-04-30,P003,Aluminum Sheet,Raw Materials,9,14.75,132.75,Latin America
SO002444,2025-04-08,P005,Capacitor Kit,Components,11,13.94,153.34,EMEA
SO002445,2026-02-02,P014,Wiring Bundle,Components,4,24.83,99.32,Latin America
SO002446,2025-03-09,P005,Capacitor Kit,Components,32,11.26,360.32,North America
SO002447,2026-04-11,P009,Packaging Sleeve,Packaging,22,3.61,79.42,Europe
SO002448,2025-05-13,P001,Steel Coil,Raw Materials,13,17.25,224.25,North America
SO002449,2025-07-30,P001,Steel Coil,Raw Materials,17,18.49,314.33,Europe
SO002450,2026-01-22,P024,Industrial Sensor,Electronics,10,141.42,1414.2,EMEA
SO002451,2025-12-17,P023,Vendor Seal,Packaging,8,0.76,6.08,Latin America
SO002452,2026-11-19,P012,Power Converter,Electronics,14,78.69,1101.66,Asia Pacific
SO002453,2025-08-14,P013,Quality Label,Packaging,4,1.51,6.04,Europe
SO002454,2026-09-24,P003,Aluminum Sheet,Raw Materials,2,16.08,32.16,EMEA
SO002455,2026-01-22,P008,Control Panel,Finished Goods,24,253.63,6087.12,North America
SO002456,2025-03-16,P006,Printed Circuit Board,Components,9,46.66,419.94,Asia Pacific
SO002457,2025-07-06,P012,Power Converter,Electronics,13,77.85,1012.05,EMEA
SO002458,2026-07-16,P010,Shipping Crate,Packaging,15,17.39,260.85,Asia Pacific
SO002459,2026-09-08,P013,Quality Label,Packaging,32,1.45,46.4,EMEA
SO002460,2025-05-18,P018,Inspection Tag,Packaging,6,0.89,5.34,EMEA
SO002461,2026-01-23,P005,Capacitor Kit,Components,2,12.0,24.0,Europe
SO002462,2026-04-08,P010,Shipping Crate,Packaging,27,14.53,392.31,Asia Pacific
SO002463,2026-04-05,P014,Wiring Bundle,Components,21,26.59,558.39,Latin America
SO002464,2026-02-25,P010,Shipping Crate,Packaging,21,14.65,307.65,Asia Pacific
SO002465,2025-08-27,P002,Copper Wire,Raw Materials,8,20.23,161.84,Europe
SO002466,2025-02-06,P012,Power Converter,Electronics,27,69.49,1876.23,Asia Pacific
SO002467,2026-12-29,P002,Copper Wire,Raw Materials,18,21.3,383.4,EMEA
SO002468,2026-10-25,P004,Resistor Pack,Components,16,8.58,137.28,Latin America
SO002469,2026-10-07,P007,Industrial Motor,Finished Goods,16,317.53,5080.48,North America
SO002470,2025-04-09,P020,Insulation Tape,Raw Materials,32,5.49,175.68,EMEA
SO002471,2026-12-05,P021,Drive Controller,Electronics,14,122.49,1714.86,Europe
SO002472,2026-04-10,P022,Assembly Frame,Finished Goods,5,162.77,813.85,Latin America
SO002473,2025-04-06,P004,Resistor Pack,Components,28,8.28,231.84,North America
SO002474,2025-05-08,P008,Control Panel,Finished Goods,9,231.17,2080.53,EMEA
SO002475,2026-05-17,P011,Sensor Module,Electronics,9,93.46,841.14,Latin America
SO002476,2026-05-31,P006,Printed Circuit Board,Components,15,51.3,769.5,Europe
SO002477,2026-03-26,P016,Battery Pack,Electronics,2,123.47,246.94,North America
SO002478,2025-03-05,P010,Shipping Crate,Packaging,7,15.21,106.47,North America
SO002479,2026-12-04,P021,Drive Controller,Electronics,29,131.06,3800.74,Latin America
SO002480,2025-04-05,P007,Industrial Motor,Finished Goods,30,344.95,10348.5,Asia Pacific
SO002481,2025-10-29,P018,Inspection Tag,Packaging,7,0.88,6.16,Asia Pacific
SO002482,2026-10-18,P014,Wiring Bundle,Components,6,25.51,153.06,North America
SO002483,2025-11-05,P022,Assembly Frame,Finished Goods,15,163.17,2447.55,Latin America
SO002484,2026-11-11,P019,Protective Film,Packaging,32,2.38,76.16,EMEA
SO002485,2025-10-12,P007,Industrial Motor,Finished Goods,18,326.91,5884.38,EMEA
SO002486,2025-03-21,P012,Power Converter,Electronics,30,82.35,2470.5,Asia Pacific
SO002487,2026-08-24,P009,Packaging Sleeve,Packaging,28,3.94,110.32,Asia Pacific
SO002488,2025-01-01,P018,Inspection Tag,Packaging,13,0.84,10.92,EMEA
SO002489,2025-09-12,P006,Printed Circuit Board,Components,3,49.73,149.19,Europe
SO002490,2026-12-02,P018,Inspection Tag,Packaging,6,0.81,4.86,Latin America
SO002491,2026-04-25,P006,Printed Circuit Board,Components,32,52.45,1678.4,Latin America
SO002492,2026-01-23,P003,Aluminum Sheet,Raw Materials,8,15.43,123.44,EMEA
SO002493,2025-02-15,P017,Cooling Fan,Finished Goods,28,45.92,1285.76,Europe
SO002494,2026-07-19,P008,Control Panel,Finished Goods,25,214.51,5362.75,North America
SO002495,2025-11-18,P017,Cooling Fan,Finished Goods,25,37.86,946.5,Asia Pacific
SO002496,2025-09-20,P012,Power Converter,Electronics,21,82.32,1728.72,EMEA
SO002497,2025-11-07,P012,Power Converter,Electronics,10,89.1,891.0,North America
SO002498,2026-04-27,P013,Quality Label,Packaging,8,1.65,13.2,Asia Pacific
SO002499,2026-11-20,P006,Printed Circuit Board,Components,27,45.26,1222.02,Europe
SO002500,2025-04-02,P025,Bulk Resin,Raw Materials,26,33.62,874.12,EMEA
SO002501,2025-12-12,P010,Shipping Crate,Packaging,23,13.31,306.13,EMEA
SO002502,2026-04-22,P007,Industrial Motor,Finished Goods,32,302.08,9666.56,Europe
SO002503,2026-11-05,P003,Aluminum Sheet,Raw Materials,14,16.7,233.8,Latin America
SO002504,2025-02-20,P008,Control Panel,Finished Goods,25,246.95,6173.75,Latin America
SO002505,2026-07-22,P008,Control Panel,Finished Goods,9,223.38,2010.42,Asia Pacific
SO002506,2025-09-15,P008,Control Panel,Finished Goods,19,277.4,5270.6,Latin America
SO002507,2025-07-09,P004,Resistor Pack,Components,11,8.83,97.13,Latin America
SO002508,2025-10-25,P018,Inspection Tag,Packaging,30,0.82,24.6,Latin America
SO002509,2025-12-19,P007,Industrial Motor,Finished Goods,27,306.23,8268.21,North America
SO002510,2025-01-20,P013,Quality Label,Packaging,9,1.37,12.33,Latin America
SO002511,2025-09-06,P007,Industrial Motor,Finished Goods,15,319.44,4791.6,Asia Pacific
SO002512,2026-05-15,P009,Packaging Sleeve,Packaging,9,3.44,30.96,Europe
SO002513,2026-05-04,P014,Wiring Bundle,Components,4,29.26,117.04,Latin America
SO002514,2025-05-03,P013,Quality Label,Packaging,11,1.61,17.71,Europe
SO002515,2026-12-01,P014,Wiring Bundle,Components,15,24.9,373.5,North America
SO002516,2026-02-24,P020,Insulation Tape,Raw Materials,1,5.33,5.33,EMEA
SO002517,2026-08-06,P024,Industrial Sensor,Electronics,8,156.12,1248.96,North America
SO002518,2025-05-07,P025,Bulk Resin,Raw Materials,5,28.9,144.5,North America
SO002519,2026-11-05,P015,Fastener Kit,Components,9,6.56,59.04,Europe
SO002520,2025-04-06,P004,Resistor Pack,Components,12,7.79,93.48,EMEA
SO002521,2026-09-07,P009,Packaging Sleeve,Packaging,24,4.11,98.64,Europe
SO002522,2025-03-28,P008,Control Panel,Finished Goods,14,276.4,3869.6,North America
SO002523,2025-10-26,P021,Drive Controller,Electronics,3,129.7,389.1,EMEA
SO002524,2026-01-17,P005,Capacitor Kit,Components,1,11.97,11.97,Europe
SO002525,2026-09-23,P006,Printed Circuit Board,Components,15,45.71,685.65,EMEA
SO002526,2026-07-08,P002,Copper Wire,Raw Materials,31,22.53,698.43,Europe
SO002527,2025-10-26,P011,Sensor Module,Electronics,27,88.62,2392.74,Latin America
SO002528,2026-07-25,P020,Insulation Tape,Raw Materials,29,4.54,131.66,North America
SO002529,2026-08-10,P023,Vendor Seal,Packaging,6,0.8,4.8,Asia Pacific
SO002530,2025-03-27,P007,Industrial Motor,Finished Goods,15,349.95,5249.25,North America
SO002531,2025-05-16,P015,Fastener Kit,Components,15,6.94,104.1,Europe
SO002532,2025-09-14,P014,Wiring Bundle,Components,24,28.58,685.92,Latin America
SO002533,2025-07-25,P009,Packaging Sleeve,Packaging,3,4.05,12.15,Latin America
SO002534,2025-08-09,P021,Drive Controller,Electronics,31,121.47,3765.57,Asia Pacific
SO002535,2025-03-15,P014,Wiring Bundle,Components,16,30.76,492.16,North America
SO002536,2026-10-23,P012,Power Converter,Electronics,14,75.66,1059.24,Europe
SO002537,2026-01-16,P012,Power Converter,Electronics,28,68.9,1929.2,Latin America
SO002538,2025-10-12,P022,Assembly Frame,Finished Goods,27,162.99,4400.73,North America
SO002539,2026-11-18,P013,Quality Label,Packaging,6,1.6,9.6,Europe
SO002540,2026-01-23,P020,Insulation Tape,Raw Materials,1,5.41,5.41,Europe
SO002541,2025-06-11,P011,Sensor Module,Electronics,21,87.8,1843.8,Europe
SO002542,2026-03-20,P016,Battery Pack,Electronics,15,124.33,1864.95,Latin America
SO002543,2025-03-06,P001,Steel Coil,Raw Materials,7,17.68,123.76,Latin America
SO002544,2026-05-19,P020,Insulation Tape,Raw Materials,23,5.6,128.8,Asia Pacific
SO002545,2025-05-28,P019,Protective Film,Packaging,21,2.21,46.41,Europe
SO002546,2025-06-20,P023,Vendor Seal,Packaging,1,0.7,0.7,Europe
SO002547,2026-10-04,P014,Wiring Bundle,Components,28,29.2,817.6,Latin America
SO002548,2026-04-24,P004,Resistor Pack,Components,3,7.78,23.34,Latin America
SO002549,2025-03-30,P006,Printed Circuit Board,Components,2,43.78,87.56,EMEA
SO002550,2026-05-12,P017,Cooling Fan,Finished Goods,3,42.11,126.33,Latin America
SO002551,2026-07-28,P007,Industrial Motor,Finished Goods,4,273.66,1094.64,North America
SO002552,2025-12-17,P024,Industrial Sensor,Electronics,2,170.8,341.6,Asia Pacific
SO002553,2025-10-31,P021,Drive Controller,Electronics,29,114.4,3317.6,Europe
SO002554,2025-09-29,P007,Industrial Motor,Finished Goods,15,311.25,4668.75,Europe
SO002555,2026-05-13,P008,Control Panel,Finished Goods,3,270.01,810.03,EMEA
SO002556,2026-10-29,P021,Drive Controller,Electronics,22,128.83,2834.26,Europe
SO002557,2025-06-29,P021,Drive Controller,Electronics,18,107.28,1931.04,EMEA
SO002558,2025-10-14,P004,Resistor Pack,Components,29,9.21,267.09,Europe
SO002559,2025-03-23,P015,Fastener Kit,Components,20,7.17,143.4,EMEA
SO002560,2025-04-27,P004,Resistor Pack,Components,8,8.45,67.6,Asia Pacific
SO002561,2026-08-27,P001,Steel Coil,Raw Materials,21,20.38,427.98,Latin America
SO002562,2025-01-15,P008,Control Panel,Finished Goods,22,283.53,6237.66,North America
SO002563,2025-08-27,P018,Inspection Tag,Packaging,24,0.96,23.04,EMEA
SO002564,2025-07-21,P022,Assembly Frame,Finished Goods,4,186.54,746.16,Asia Pacific
SO002565,2026-02-25,P021,Drive Controller,Electronics,4,108.44,433.76,Latin America
SO002566,2025-01-11,P001,Steel Coil,Raw Materials,28,19.36,542.08,Asia Pacific
SO002567,2026-01-08,P021,Drive Controller,Electronics,15,126.1,1891.5,Latin America
SO002568,2026-10-10,P001,Steel Coil,Raw Materials,24,18.52,444.48,Europe
SO002569,2025-04-20,P005,Capacitor Kit,Components,7,11.94,83.58,Latin America
SO002570,2025-11-23,P018,Inspection Tag,Packaging,13,0.86,11.18,Europe
SO002571,2026-03-04,P009,Packaging Sleeve,Packaging,18,4.0,72.0,North America
SO002572,2026-01-06,P014,Wiring Bundle,Components,23,25.02,575.46,Asia Pacific
SO002573,2025-06-08,P001,Steel Coil,Raw Materials,21,17.46,366.66,Asia Pacific
SO002574,2025-10-11,P020,Insulation Tape,Raw Materials,6,5.12,30.72,EMEA
SO002575,2026-12-21,P013,Quality Label,Packaging,19,1.49,28.31,Asia Pacific
SO002576,2025-11-22,P007,Industrial Motor,Finished Goods,20,307.3,6146.0,Asia Pacific
SO002577,2025-05-13,P005,Capacitor Kit,Components,31,12.74,394.94,Europe
SO002578,2026-07-28,P005,Capacitor Kit,Components,26,13.34,346.84,EMEA
SO002579,2025-05-05,P014,Wiring Bundle,Components,16,26.4,422.4,Latin America
SO002580,2026-03-21,P015,Fastener Kit,Components,29,5.93,171.97,EMEA
SO002581,2026-08-04,P003,Aluminum Sheet,Raw Materials,31,15.18,470.58,North America
SO002582,2026-11-12,P007,Industrial Motor,Finished Goods,27,324.67,8766.09,Europe
SO002583,2025-05-31,P013,Quality Label,Packaging,8,1.33,10.64,Asia Pacific
SO002584,2026-08-16,P006,Printed Circuit Board,Components,2,52.35,104.7,Latin America
SO002585,2025-03-11,P009,Packaging Sleeve,Packaging,21,4.11,86.31,Europe
SO002586,2026-10-16,P019,Protective Film,Packaging,16,2.69,43.04,Latin America
SO002587,2026-08-11,P022,Assembly Frame,Finished Goods,25,162.68,4067.0,Asia Pacific
SO002588,2026-07-05,P012,Power Converter,Electronics,13,60.45,785.85,Europe
SO002589,2026-10-15,P020,Insulation Tape,Raw Materials,28,5.2,145.6,Latin America
SO002590,2026-04-23,P003,Aluminum Sheet,Raw Materials,31,16.89,523.59,Latin America
SO002591,2026-09-03,P013,Quality Label,Packaging,6,1.66,9.96,Latin America
SO002592,2026-11-12,P025,Bulk Resin,Raw Materials,24,30.68,736.32,Europe
SO002593,2026-09-30,P013,Quality Label,Packaging,3,1.36,4.08,EMEA
SO002594,2025-06-12,P024,Industrial Sensor,Electronics,26,146.43,3807.18,Asia Pacific
SO002595,2025-11-30,P008,Control Panel,Finished Goods,6,254.6,1527.6,EMEA
SO002596,2026-03-21,P008,Control Panel,Finished Goods,11,252.57,2778.27,EMEA
SO002597,2025-01-15,P004,Resistor Pack,Components,23,9.47,217.81,North America
SO002598,2025-10-23,P003,Aluminum Sheet,Raw Materials,8,15.1,120.8,Asia Pacific
SO002599,2026-11-14,P010,Shipping Crate,Packaging,5,13.93,69.65,EMEA
SO002600,2025-04-12,P004,Resistor Pack,Components,9,8.98,80.82,North America
SO002601,2026-05-27,P008,Control Panel,Finished Goods,30,231.9,6957.0,North America
SO002602,2025-10-21,P007,Industrial Motor,Finished Goods,22,291.87,6421.14,Europe
SO002603,2026-12-12,P009,Packaging Sleeve,Packaging,22,3.8,83.6,EMEA
SO002604,2026-05-18,P025,Bulk Resin,Raw Materials,20,29.02,580.4,Latin America
SO002605,2025-10-10,P008,Control Panel,Finished Goods,28,279.17,7816.76,Asia Pacific
SO002606,2026-07-24,P002,Copper Wire,Raw Materials,13,22.43,291.59,Asia Pacific
SO002607,2025-06-20,P009,Packaging Sleeve,Packaging,27,3.98,107.46,Asia Pacific
SO002608,2026-04-20,P017,Cooling Fan,Finished Goods,21,41.98,881.58,North America
SO002609,2025-07-19,P022,Assembly Frame,Finished Goods,3,195.66,586.98,Asia Pacific
SO002610,2026-11-13,P021,Drive Controller,Electronics,16,146.02,2336.32,Latin America
SO002611,2025-08-25,P015,Fastener Kit,Components,3,6.77,20.31,Latin America
SO002612,2026-01-10,P003,Aluminum Sheet,Raw Materials,29,14.34,415.86,Asia Pacific
SO002613,2025-06-03,P003,Aluminum Sheet,Raw Materials,25,17.35,433.75,Latin America
SO002614,2026-10-28,P019,Protective Film,Packaging,13,2.15,27.95,North America
SO002615,2026-10-08,P024,Industrial Sensor,Electronics,15,151.02,2265.3,Latin America
SO002616,2026-07-10,P020,Insulation Tape,Raw Materials,22,4.94,108.68,Europe
SO002617,2026-07-15,P021,Drive Controller,Electronics,23,89.4,2056.2,North America
SO002618,2025-08-27,P022,Assembly Frame,Finished Goods,22,200.7,4415.4,Asia Pacific
SO002619,2025-12-05,P007,Industrial Motor,Finished Goods,7,301.05,2107.35,Asia Pacific
SO002620,2025-03-13,P022,Assembly Frame,Finished Goods,25,172.15,4303.75,Latin America
SO002621,2026-06-07,P017,Cooling Fan,Finished Goods,22,39.25,863.5,Asia Pacific
SO002622,2026-09-04,P024,Industrial Sensor,Electronics,8,139.46,1115.68,Europe
SO002623,2026-01-01,P019,Protective Film,Packaging,24,2.48,59.52,Latin America
SO002624,2025-05-11,P019,Protective Film,Packaging,22,2.22,48.84,North America
SO002625,2025-09-28,P011,Sensor Module,Electronics,22,85.45,1879.9,EMEA
SO002626,2026-08-08,P025,Bulk Resin,Raw Materials,12,29.06,348.72,EMEA
SO002627,2026-11-10,P007,Industrial Motor,Finished Goods,6,328.23,1969.38,Europe
SO002628,2025-11-17,P019,Protective Film,Packaging,17,2.32,39.44,EMEA
SO002629,2026-10-21,P014,Wiring Bundle,Components,24,28.58,685.92,EMEA
SO002630,2026-01-23,P010,Shipping Crate,Packaging,22,16.11,354.42,Europe
SO002631,2026-03-06,P006,Printed Circuit Board,Components,1,46.61,46.61,Asia Pacific
SO002632,2025-09-10,P022,Assembly Frame,Finished Goods,3,168.99,506.97,EMEA
SO002633,2026-10-08,P021,Drive Controller,Electronics,21,124.44,2613.24,North America
SO002634,2025-06-25,P009,Packaging Sleeve,Packaging,10,4.19,41.9,Asia Pacific
SO002635,2025-04-20,P005,Capacitor Kit,Components,11,13.64,150.04,EMEA
SO002636,2025-07-21,P025,Bulk Resin,Raw Materials,27,33.84,913.68,Asia Pacific
SO002637,2025-06-03,P002,Copper Wire,Raw Materials,11,19.46,214.06,North America
SO002638,2026-02-04,P016,Battery Pack,Electronics,8,122.37,978.96,Asia Pacific
SO002639,2026-12-18,P023,Vendor Seal,Packaging,8,0.78,6.24,Latin America
SO002640,2026-05-18,P005,Capacitor Kit,Components,32,13.61,435.52,Latin America
SO002641,2026-07-24,P009,Packaging Sleeve,Packaging,9,4.39,39.51,Europe
SO002642,2026-04-23,P003,Aluminum Sheet,Raw Materials,16,14.22,227.52,Europe
SO002643,2025-05-17,P002,Copper Wire,Raw Materials,8,22.72,181.76,Latin America
SO002644,2025-06-09,P013,Quality Label,Packaging,18,1.45,26.1,North America
SO002645,2025-05-07,P002,Copper Wire,Raw Materials,23,19.65,451.95,Latin America
SO002646,2025-09-13,P025,Bulk Resin,Raw Materials,7,32.51,227.57,North America
SO002647,2026-08-26,P011,Sensor Module,Electronics,16,81.66,1306.56,EMEA
SO002648,2025-06-22,P024,Industrial Sensor,Electronics,23,144.74,3329.02,Europe
SO002649,2026-05-13,P008,Control Panel,Finished Goods,4,235.05,940.2,Europe
SO002650,2026-12-16,P012,Power Converter,Electronics,26,86.29,2243.54,Latin America
SO002651,2025-01-25,P013,Quality Label,Packaging,3,1.59,4.77,Europe
SO002652,2026-04-18,P009,Packaging Sleeve,Packaging,20,3.43,68.6,Asia Pacific
SO002653,2025-09-26,P003,Aluminum Sheet,Raw Materials,22,14.26,313.72,Europe
SO002654,2026-08-27,P012,Power Converter,Electronics,23,78.26,1799.98,North America
SO002655,2026-10-03,P001,Steel Coil,Raw Materials,15,17.25,258.75,Latin America
SO002656,2026-08-16,P020,Insulation Tape,Raw Materials,13,4.73,61.49,EMEA
SO002657,2025-03-12,P012,Power Converter,Electronics,3,72.08,216.24,North America
SO002658,2026-09-12,P020,Insulation Tape,Raw Materials,1,4.86,4.86,Latin America
SO002659,2025-06-17,P002,Copper Wire,Raw Materials,1,24.17,24.17,North America
SO002660,2025-07-21,P017,Cooling Fan,Finished Goods,32,40.62,1299.84,North America
SO002661,2025-10-19,P001,Steel Coil,Raw Materials,5,17.37,86.85,North America
SO002662,2026-12-29,P025,Bulk Resin,Raw Materials,13,31.73,412.49,North America
SO002663,2025-07-29,P024,Industrial Sensor,Electronics,26,141.3,3673.8,North America
SO002664,2025-11-19,P015,Fastener Kit,Components,23,5.92,136.16,EMEA
SO002665,2025-05-28,P010,Shipping Crate,Packaging,24,13.88,333.12,Latin America
SO002666,2026-01-23,P005,Capacitor Kit,Components,5,11.65,58.25,Latin America
SO002667,2025-10-20,P008,Control Panel,Finished Goods,14,242.52,3395.28,Asia Pacific
SO002668,2025-01-31,P024,Industrial Sensor,Electronics,17,153.22,2604.74,EMEA
SO002669,2026-07-06,P006,Printed Circuit Board,Components,32,53.64,1716.48,North America
SO002670,2025-09-19,P023,Vendor Seal,Packaging,8,0.69,5.52,North America
